num	id	mass	px	py	pz	vx	vy	vz	phi	metals	tform	eps
582	33555013	6.7952E-10	0.101007	-0.0421549	0.0558643	0.13185	0.102865	0.536831	-3.00928E-4	0.0	0.015884	4.0E-5
583	33555014	6.7952E-10	0.0882676	0.29398	0.338896	0.353575	0.263154	-0.184823	-0.018666	0.0	0.015884	4.0E-5
584	33555015	6.7952E-10	-0.363126	0.167442	-0.237559	0.121408	0.491023	0.841652	-0.0167704	0.0	0.015884	4.0E-5
585	33555016	6.7952E-10	-0.361043	0.168731	-0.23825	0.652465	0.403922	0.712636	-0.0173236	0.0	0.015884	4.0E-5
586	33555017	6.7952E-10	0.177075	0.342671	0.428196	-0.117448	-0.252567	-0.146425	-0.0269657	0.0	0.015884	4.0E-5
587	33555018	6.79972E-10	0.402994	-0.406457	-0.296818	1.48668	-0.563292	0.60074	-0.00703435	0.0	0.0159055	4.0E-5
588	33555019	6.79972E-10	0.451115	0.25713	0.18824	0.440375	-0.288088	0.170567	-0.0174353	1.04586E-6	0.0159055	4.0E-5
589	33555020	6.79972E-10	-0.331378	-0.476243	-0.269007	-0.522266	-3.78871E-4	0.0819692	-0.00996764	0.0	0.0159055	4.0E-5
590	33555021	6.79972E-10	0.178263	0.342373	0.427961	0.270878	0.169062	0.504579	-0.0264151	0.0	0.0159055	4.0E-5
591	33555022	6.79972E-10	0.14736	0.357192	0.426561	0.510496	-0.781645	0.256245	-0.0240098	1.06079E-6	0.0159055	4.0E-5
592	33555023	6.79972E-10	0.413498	-0.252556	-0.107147	-0.0428689	-0.19066	0.0460182	-0.00493764	0.0	0.0159055	4.0E-5
593	33555024	6.80441E-10	0.244003	0.0948782	-0.192154	0.520344	0.913538	-0.123865	-0.00478806	0.0	0.0159271	4.0E-5
594	33555025	6.80441E-10	-0.361155	0.168375	-0.238102	0.383654	0.19736	0.989913	-0.0179578	2.21215E-5	0.0159271	4.0E-5
595	33555026	6.80441E-10	-0.288176	0.17046	-0.189541	-0.477658	0.815381	-0.632315	-0.0186088	5.85738E-6	0.0159271	4.0E-5
596	33555027	6.80441E-10	-0.202518	0.162276	-0.247	-0.863587	1.4061	0.0403508	-0.0139511	0.0	0.0159271	4.0E-5
597	33555028	6.80441E-10	-0.295968	0.450981	-0.0769002	-0.419848	0.201289	-0.291101	-0.0122552	0.0	0.0159271	4.0E-5
598	33555029	6.8093E-10	-0.422295	-0.483454	0.454313	-0.704916	-0.857723	0.0405593	-0.0113077	0.0	0.0159486	4.0E-5
599	33555030	6.8093E-10	-0.453373	-0.225675	-0.474224	-0.0417701	-0.484015	0.0400509	-0.00507771	0.0	0.0159486	4.0E-5
600	33555031	6.8093E-10	-0.319049	-0.0237735	-0.492262	0.128369	-0.189138	0.21391	-0.00163498	0.0	0.0159486	4.0E-5
601	33555032	6.81445E-10	-0.335588	0.137596	-0.220162	0.150325	1.55636	0.803978	-0.0151413	0.0	0.0159702	4.0E-5
602	33555033	6.81445E-10	-0.454719	0.179844	0.0756681	0.465433	0.519537	-0.312613	-0.0144782	0.0	0.0159702	4.0E-5
603	33555034	6.81445E-10	0.0760204	-0.36603	0.322308	0.428857	-0.0310562	0.104064	-0.00821691	2.37967E-7	0.0159702	4.0E-5
604	33555035	6.81445E-10	-0.122535	0.25223	0.383853	0.883993	-0.0394323	0.662179	-0.0152749	0.0	0.0159702	4.0E-5
605	33555036	6.81445E-10	-0.361229	0.167716	-0.23834	0.614183	0.341791	1.37028	-0.0182198	7.67285E-7	0.0159702	4.0E-5
606	33555037	6.81445E-10	-0.283258	0.154128	-0.200723	-0.158323	1.23433	-0.106623	-0.0169047	0.0	0.0159702	4.0E-5
607	33555038	6.81445E-10	0.113983	0.316116	0.223966	0.650857	0.569682	0.228075	-0.0197176	0.0	0.0159702	4.0E-5
608	33555039	6.81445E-10	0.105187	0.32304	0.405441	1.0722	0.747077	0.208488	-0.021419	0.0	0.0159702	4.0E-5
609	33555040	6.81992E-10	-0.367244	0.168108	-0.233759	1.14572	-0.254346	-0.025051	-0.0154972	0.0	0.0159917	4.0E-5
610	33555041	6.81992E-10	0.113266	0.316072	0.224156	0.698943	0.0913902	-0.28572	-0.0200122	7.28804E-6	0.0159917	4.0E-5
611	33555042	6.81992E-10	0.178194	0.342314	0.428054	0.215323	0.258652	0.374326	-0.0264786	0.0	0.0159917	4.0E-5
612	33555043	6.81992E-10	0.0449772	0.458644	0.323109	-0.112023	-0.140825	0.308378	-0.0131749	0.0	0.0159917	4.0E-5
613	33555044	6.82583E-10	-0.222853	-0.421898	-0.478511	-0.490351	0.100525	0.409515	-0.00643731	0.0	0.0160133	4.0E-5
614	33555045	6.82583E-10	0.0920239	-0.0762731	0.0935608	-0.195903	0.246572	0.0293379	1.59573E-5	0.0	0.0160133	4.0E-5
615	33555046	6.82583E-10	-0.452808	-0.225529	-0.474646	0.245552	-0.605345	0.0359088	-0.00455156	0.0	0.0160133	4.0E-5
616	33555047	6.82583E-10	-0.305587	0.218835	-0.254864	0.745483	-0.164904	0.646915	-0.0199766	5.05392E-6	0.0160133	4.0E-5
617	33555048	6.82583E-10	-0.361141	0.145847	-0.241295	0.52781	1.77482	1.25094	-0.0159037	0.0	0.0160133	4.0E-5
618	33555049	6.82583E-10	-0.367689	0.169185	-0.233614	1.32978	0.43425	0.356514	-0.015624	0.0	0.0160133	4.0E-5
619	33555050	6.82583E-10	0.393351	0.302817	0.0714029	-0.0121588	0.145251	0.188905	-0.0180003	0.0	0.0160133	4.0E-5
620	33555051	6.82583E-10	0.177175	0.342466	0.427959	-0.366444	-0.176318	-1.02274	-0.0275991	5.75935E-6	0.0160133	4.0E-5
621	33555052	6.82583E-10	0.177143	0.342491	0.428627	-0.485469	-0.280529	-0.466184	-0.0260721	0.0	0.0160133	4.0E-5
622	33555053	6.83234E-10	-0.452301	0.18045	0.0761803	-0.145159	-0.0572522	-0.150412	-0.01499	0.0	0.0160348	4.0E-5
623	33555054	6.83234E-10	0.0882284	0.293601	0.338835	0.234592	-0.158238	-0.00969861	-0.0183679	0.0	0.0160348	4.0E-5
624	33555055	6.83234E-10	0.451709	0.113094	-0.185138	0.534371	0.264255	0.360118	-0.00618711	0.0	0.0160348	4.0E-5
625	33555056	6.83234E-10	0.305631	-0.459031	0.204191	-0.431659	-0.935717	0.862028	-0.0111603	0.0	0.0160348	4.0E-5
626	33555057	6.83234E-10	-0.354387	0.144731	-0.212721	-0.167791	0.81204	-0.12539	-0.0151952	0.0	0.0160348	4.0E-5
627	33555058	6.83234E-10	-0.325912	0.207437	-0.241777	-0.071121	-0.123681	0.588046	-0.0190414	0.0	0.0160348	4.0E-5
628	33555059	6.83234E-10	-0.189405	0.330301	0.229447	0.0500929	-0.476407	0.338647	-0.0111121	0.0	0.0160348	4.0E-5
629	33555060	6.83979E-10	-0.222579	-0.421877	-0.478009	0.00139733	0.241044	0.602393	-0.00618412	0.0	0.0160564	4.0E-5
630	33555061	6.83979E-10	-0.453817	-0.225546	-0.47355	0.123511	-0.624116	0.376399	-0.00477411	0.0	0.0160564	4.0E-5
631	33555062	6.83979E-10	-0.308896	-0.064174	-0.46746	-0.482309	0.274199	0.385015	-0.00383799	0.0	0.0160564	4.0E-5
632	33555063	6.83979E-10	-0.314961	-0.0538799	-0.467069	-0.553583	-0.127291	0.556204	-0.00404809	0.0	0.0160564	4.0E-5
633	33555064	6.83979E-10	0.0757043	-0.365828	0.321472	-0.111023	-0.0750984	-0.469821	-0.00782711	0.0	0.0160564	4.0E-5
634	33555065	6.83979E-10	0.347678	-0.074853	0.23596	0.496804	-0.288538	-1.27536	-0.0078653	0.0	0.0160564	4.0E-5
635	33555066	6.83979E-10	0.389436	0.356526	0.0658916	-0.686928	-0.151211	0.292457	-0.016589	0.0	0.0160564	4.0E-5
636	33555067	6.83979E-10	0.257831	0.361509	-0.492373	-0.251414	0.124471	-0.334526	-0.0159175	0.0	0.0160564	4.0E-5
637	33555068	6.84881E-10	0.45113	0.257665	0.187953	-0.24681	-0.496363	0.0224779	-0.0172769	0.0	0.0160779	4.0E-5
638	33555069	6.84881E-10	-0.134676	0.401488	0.282994	0.230073	-0.516809	-0.315344	-0.0117296	0.0	0.0160779	4.0E-5
639	33555070	6.84881E-10	-0.250548	0.222512	-0.205141	-0.429364	0.0411279	-0.223506	-0.0193639	0.0	0.0160779	4.0E-5
640	33555071	6.84881E-10	0.106535	0.358013	0.459945	0.160876	0.126771	-0.555328	-0.0228362	6.71986E-7	0.0160779	4.0E-5
641	33555072	6.86109E-10	-0.447675	-0.491992	-0.362579	0.235059	0.877981	-0.336505	-0.0158807	0.0	0.0160995	4.0E-5
642	33555073	6.86109E-10	0.403043	-0.405769	-0.297116	0.984549	-0.29247	0.413854	-0.00712953	4.83784E-6	0.0160995	4.0E-5
643	33555074	6.86109E-10	-0.325489	0.208203	-0.242776	0.308634	0.654303	0.933459	-0.0185604	0.0	0.0160995	4.0E-5
644	33555075	6.82E-10	-0.441184	-0.484534	-0.366225	-0.79641	-1.24018	-0.0337447	-0.016351	0.0	0.0161211	4.0E-5
645	33555076	6.82E-10	-0.422114	-0.483924	0.454552	0.0383944	-0.528605	1.24973	-0.0115719	2.11412E-7	0.0161211	4.0E-5
646	33555077	6.82E-10	0.45143	0.112931	-0.185237	0.0184964	-0.0824458	0.194149	-0.00607317	0.0	0.0161211	4.0E-5
647	33555078	6.82E-10	0.11393	0.316276	0.224391	0.678408	0.0785249	0.128977	-0.019578	0.0	0.0161211	4.0E-5
648	33555079	6.82E-10	-0.250501	0.222636	-0.205077	-0.446516	0.0744327	-0.17596	-0.0193516	7.50168E-6	0.0161211	4.0E-5
649	33555080	6.8233E-10	-0.447597	-0.296441	-0.448777	0.382693	0.100537	0.153042	-0.00709445	0.0	0.0161426	4.0E-5
650	33555081	6.8233E-10	0.242981	0.0973214	-0.19534	0.425664	0.962308	-0.0385408	-0.00493098	0.0	0.0161426	4.0E-5
651	33555082	6.8233E-10	0.451171	0.258007	0.188092	-0.32924	0.404064	-1.33373	-0.0169519	0.0	0.0161426	4.0E-5
652	33555083	6.87082E-10	-0.30526	0.218895	-0.255015	0.653279	0.0919204	0.785556	-0.0204946	1.66247E-4	0.0161426	4.0E-5
653	33555084	6.8233E-10	-0.134894	0.400895	0.283576	-0.253563	-0.958112	0.375438	-0.0112053	0.0	0.0161426	4.0E-5
654	33555085	6.8233E-10	0.177407	0.342721	0.427681	-0.775563	0.586936	-0.0672112	-0.0274576	7.82192E-6	0.0161426	4.0E-5
655	33555086	6.82691E-10	-0.454894	0.179983	0.075322	0.622991	0.736215	-0.46678	-0.0143776	0.0	0.0161642	4.0E-5
656	33555087	6.82691E-10	-0.422269	-0.483621	0.453642	-0.038704	-0.503918	0.774276	-0.0110709	0.0	0.0161642	4.0E-5
657	33555088	6.82691E-10	-0.326088	0.207029	-0.243149	0.525543	-0.590304	0.27159	-0.0181782	0.0	0.0161642	4.0E-5
658	33555089	6.82691E-10	-0.295753	0.450813	-0.0764358	-0.274068	0.225472	-0.206635	-0.0123833	4.03753E-11	0.0161642	4.0E-5
659	33555090	6.82691E-10	-0.250476	0.222245	-0.205128	-0.498178	-0.238162	-0.223675	-0.0191952	0.0	0.0161642	4.0E-5
660	33555091	6.82691E-10	0.177354	0.342508	0.427651	-0.165138	0.387053	0.042875	-0.0277368	5.99331E-5	0.0161642	4.0E-5
661	33555092	6.82691E-10	0.147273	0.357107	0.42694	0.249475	-0.889076	0.562245	-0.0242818	5.09302E-6	0.0161642	4.0E-5
662	33555093	6.88134E-10	0.0449406	0.458602	0.322994	-0.204944	-0.179571	0.32559	-0.0132127	1.87613E-4	0.0161642	4.0E-5
663	33555094	6.83049E-10	0.349411	0.228967	0.310827	-0.489403	0.129261	-0.469232	-0.0165134	0.0	0.0161857	4.0E-5
664	33555095	6.83049E-10	0.305809	-0.459359	0.204162	0.420436	-0.809731	-0.104824	-0.0109941	0.0	0.0161857	4.0E-5
665	33555096	6.83049E-10	-0.361302	0.167823	-0.238121	0.338194	0.513852	1.06222	-0.018526	9.01255E-6	0.0161857	4.0E-5
666	33555097	6.83049E-10	0.177963	0.342582	0.427755	-0.151778	-0.153793	-0.613134	-0.0268334	0.0	0.0161857	4.0E-5
667	33555098	6.83742E-10	-0.361335	0.145945	-0.240863	0.159319	0.0541163	0.191887	-0.015999	0.0	0.0162288	4.0E-5
668	33555099	6.83742E-10	-0.362097	0.168545	-0.238244	0.36995	0.923815	0.71731	-0.0171566	0.0	0.0162288	4.0E-5
669	33555100	6.83742E-10	-0.361605	0.167462	-0.237966	0.736253	0.705615	0.607119	-0.0182148	4.11777E-6	0.0162288	4.0E-5
670	33555101	6.83742E-10	-0.316371	-0.0527686	-0.467135	-0.766153	-0.604337	0.53762	-0.00463048	0.0	0.0162288	4.0E-5
671	33555102	6.83742E-10	-0.360766	-0.0540217	-0.411118	0.479217	0.366167	0.368545	-0.00415737	0.0	0.0162288	4.0E-5
672	33555103	6.83742E-10	-0.360558	-0.0540406	-0.411615	0.628708	0.291707	-0.085585	-0.00460858	0.0	0.0162288	4.0E-5
673	33555104	6.83742E-10	0.175699	0.143736	-0.00621411	0.824206	0.762053	-0.393614	-0.00407068	2.83466E-5	0.0162288	4.0E-5
674	33555105	6.83742E-10	-0.335673	0.137488	-0.219904	-0.00407237	1.78629	1.02473	-0.0151141	0.0	0.0162288	4.0E-5
675	33555106	6.83742E-10	0.0759109	-0.365717	0.322277	0.0558982	-0.253079	-0.0753513	-0.00834506	0.0	0.0162288	4.0E-5
676	33555107	6.83742E-10	0.305787	-0.459049	0.203793	-0.178628	-0.878473	0.265879	-0.0110263	0.0	0.0162288	4.0E-5
677	33555108	6.83742E-10	0.0448822	0.458622	0.322692	-0.273075	0.23144	-0.201919	-0.0131296	0.0	0.0162288	4.0E-5
678	33555109	6.83742E-10	0.17737	0.342395	0.428009	-0.640023	-0.336562	-0.558995	-0.0274285	1.32299E-5	0.0162288	4.0E-5
679	33555110	6.83742E-10	0.147334	0.357074	0.426781	-0.272362	-0.751714	0.220816	-0.0241868	0.0	0.0162288	4.0E-5
680	33555111	6.84386E-10	-0.441768	-0.493809	-0.360568	-0.373614	0.525541	-0.381953	-0.0154783	5.07037E-7	0.0162719	4.0E-5
681	33555112	6.84386E-10	-0.442006	-0.493317	-0.361002	-0.800274	0.152617	-0.418768	-0.0155288	0.0	0.0162719	4.0E-5
682	33555113	6.84386E-10	-0.250706	0.222623	-0.204995	-0.754117	-0.183316	-0.264182	-0.0193566	0.0	0.0162719	4.0E-5
683	33555114	6.84386E-10	0.243983	0.0950093	-0.192303	0.702804	1.4593	-0.251926	-0.00472937	0.0	0.0162719	4.0E-5
684	33555115	6.84386E-10	-0.360686	-0.0538447	-0.411812	-0.0145562	0.807179	-0.199058	-0.00431083	0.0	0.0162719	4.0E-5
685	33555116	6.84386E-10	-0.0586552	-0.130561	0.118729	0.354182	0.694476	-0.489707	9.74549E-4	0.0	0.0162719	4.0E-5
686	33555117	6.84386E-10	0.349147	0.229083	0.310876	-0.464075	0.318715	-0.26388	-0.0166458	0.0	0.0162719	4.0E-5
687	33555118	6.84386E-10	-0.070303	0.154078	-0.43848	0.287862	0.952665	0.0988485	-0.00713926	0.0	0.0162719	4.0E-5
688	33555119	6.84386E-10	0.359076	-0.0953339	0.22226	0.224597	0.615319	-0.617481	-0.00948798	2.83891E-6	0.0162719	4.0E-5
689	33555120	6.84386E-10	-0.122355	0.252132	0.383675	1.26851	0.0982477	0.792532	-0.0153998	0.0	0.0162719	4.0E-5
690	33555121	6.84386E-10	0.0837485	0.372367	0.443265	0.997348	-0.338765	-0.163769	-0.0196874	0.0	0.0162719	4.0E-5
691	33555122	6.84386E-10	0.347457	-0.0749271	0.23617	0.557957	-0.383597	-0.854914	-0.00792502	0.0	0.0162719	4.0E-5
692	33555123	6.84386E-10	0.413221	-0.252628	-0.106984	0.0542617	-1.01633	0.560993	-0.00503112	0.0	0.0162719	4.0E-5
693	33555124	6.84929E-10	-0.447316	-0.491893	-0.363412	0.438008	0.692274	-0.238246	-0.0162622	7.35824E-6	0.016315	4.0E-5
694	33555125	6.84929E-10	-0.447606	-0.492113	-0.362871	0.12256	0.874762	-0.184119	-0.016083	1.20706E-5	0.016315	4.0E-5
695	33555126	6.84929E-10	-0.31454	0.293806	-0.178729	0.00686003	-0.316705	0.298324	-0.0168846	0.0	0.016315	4.0E-5
696	33555127	6.84929E-10	0.494982	-0.459673	-0.277686	0.386727	0.0159113	-0.213717	-0.0111111	0.0	0.016315	4.0E-5
697	33555128	6.84929E-10	-0.316313	-0.048486	-0.468935	-0.268358	-0.20652	0.0147088	-0.00390064	9.69939E-6	0.016315	4.0E-5
698	33555129	6.84929E-10	-0.316389	-0.0527257	-0.466995	-0.983168	-0.545012	0.861429	-0.00458913	0.0	0.016315	4.0E-5
699	33555130	6.84929E-10	-0.304988	0.219342	-0.254972	0.662872	0.147662	1.16755	-0.0200301	0.0	0.016315	4.0E-5
700	33555131	6.84929E-10	0.076677	-0.366042	0.322122	-0.0186075	-0.857203	-0.477449	-0.00789245	0.0	0.016315	4.0E-5
701	33555132	6.84929E-10	0.453819	0.190504	0.0997505	-0.437386	0.645279	-0.0906875	-0.0152731	0.0	0.016315	4.0E-5
702	33555133	6.84929E-10	-0.295468	0.450547	-0.0765135	0.0921213	0.0597455	-0.155717	-0.0123444	1.49669E-6	0.016315	4.0E-5
703	33555134	6.84929E-10	0.349121	0.22888	0.311196	-0.333769	-0.124246	-0.306282	-0.0167096	0.0	0.016315	4.0E-5
704	33555135	6.84929E-10	-0.361367	0.145355	-0.241632	0.299392	1.28622	0.623678	-0.0154377	9.36273E-7	0.016315	4.0E-5
705	33555136	6.84929E-10	-0.361262	0.167749	-0.238178	0.395903	0.488298	0.721379	-0.0184255	9.51915E-6	0.016315	4.0E-5
706	33555137	6.84929E-10	-0.36125	0.167544	-0.238168	0.953331	-0.474812	0.731832	-0.0182019	0.0	0.016315	4.0E-5
707	33555138	6.84929E-10	-0.452011	0.180649	0.0763728	-0.202092	-0.279439	0.0993546	-0.0151662	5.47536E-5	0.016315	4.0E-5
708	33555139	6.84929E-10	0.258234	0.361147	-0.492376	-0.397249	-0.191325	-0.803976	-0.0159451	0.0	0.016315	4.0E-5
709	33555140	6.85246E-10	-0.441805	-0.484441	-0.366377	-0.639623	-0.833727	-0.0139426	-0.0168619	0.0	0.0163582	4.0E-5
710	33555141	6.85246E-10	-0.262952	-0.470857	0.0307128	0.409321	-0.51763	-0.343157	-0.00873204	9.97835E-6	0.0163582	4.0E-5
711	33555142	6.85246E-10	-0.360695	-0.054089	-0.411035	0.330441	0.176941	0.596226	-0.00414121	0.0	0.0163582	4.0E-5
712	33555143	6.85246E-10	-0.316313	-0.048486	-0.468935	-0.268358	-0.20652	0.0147088	-0.00390064	9.69939E-6	0.0163582	4.0E-5
713	33555144	6.85246E-10	0.326234	0.0317544	-0.418931	0.516683	0.814273	0.200783	-0.00159736	0.0	0.0163582	4.0E-5
714	33555145	6.85246E-10	0.27348	0.13642	-0.0868588	-0.486588	0.463094	-0.267958	-0.00822815	0.0	0.0163582	4.0E-5
715	33555146	6.85246E-10	0.349468	0.229084	0.311371	-0.131368	0.648605	-0.731622	-0.0165894	0.0	0.0163582	4.0E-5
716	33555147	6.85246E-10	-0.361155	0.167917	-0.238262	0.519825	0.41898	0.977342	-0.0182737	0.0	0.0163582	4.0E-5
717	33555148	6.85246E-10	-0.451811	0.180487	0.0763214	-0.133845	-0.164872	-0.179474	-0.014983	0.0	0.0163582	4.0E-5
718	33555149	6.85246E-10	-0.157979	0.248789	0.452235	0.964523	0.219717	0.00772621	-0.0120702	4.23571E-6	0.0163582	4.0E-5
719	33555150	6.85246E-10	0.0450123	0.458808	0.322729	-0.162587	-0.306896	-0.0602923	-0.013145	0.0	0.0163582	4.0E-5
720	33555151	6.85246E-10	0.14727	0.357025	0.427194	-0.460264	-0.574096	0.307326	-0.0242752	0.0	0.0163582	4.0E-5
721	33555152	6.85246E-10	0.17751	0.342667	0.427766	-0.539936	0.465791	-0.0539659	-0.027462	3.45813E-6	0.0163582	4.0E-5
722	33555153	6.85246E-10	0.177157	0.342508	0.427634	-0.383722	-0.0923015	-0.251454	-0.0277459	4.65742E-5	0.0163582	4.0E-5
723	33555154	6.84861E-10	-0.36577	0.117236	-0.239803	0.719945	0.489913	1.34677	-0.011148	0.0	0.0164013	4.0E-5
724	33555155	6.84861E-10	0.243862	0.0946705	-0.191681	0.604062	1.13837	0.371578	-0.00474598	0.0	0.0164013	4.0E-5
725	33555156	6.84861E-10	-0.453368	-0.225662	-0.474361	0.0173193	-0.773977	-0.11222	-0.00500812	0.0	0.0164013	4.0E-5
726	33555157	6.84861E-10	-0.316331	-0.0526264	-0.46714	-0.87702	-0.722559	0.671941	-0.00455426	3.02208E-6	0.0164013	4.0E-5
727	33555158	6.84861E-10	-0.305401	0.219105	-0.255204	0.225747	0.112674	1.30058	-0.0202647	5.39212E-7	0.0164013	4.0E-5
728	33555159	6.84861E-10	-0.304934	0.219425	-0.254976	0.135116	0.271912	0.596237	-0.019845	0.0	0.0164013	4.0E-5
729	33555160	6.84861E-10	0.274329	0.137197	-0.087148	0.493698	0.403954	-0.248739	-0.00825635	0.0	0.0164013	4.0E-5
730	33555161	6.84861E-10	-0.0492828	-0.411056	-0.315808	0.0939078	-0.690312	-0.796646	-2.3015E-4	0.0	0.0164013	4.0E-5
731	33555162	6.84861E-10	-0.361054	0.145984	-0.241306	0.786356	2.40873	0.734055	-0.0156927	0.0	0.0164013	4.0E-5
732	33555163	6.84861E-10	-0.361101	0.168512	-0.23784	0.497683	0.899238	0.577221	-0.0177102	0.0	0.0164013	4.0E-5
733	33555164	6.84861E-10	0.347497	-0.0748358	0.236243	0.303682	-0.205564	-0.888169	-0.00798644	0.0	0.0164013	4.0E-5
734	33555165	6.90413E-10	-0.44173	-0.484476	-0.366029	-0.563265	-1.13241	-0.00264461	-0.0167638	0.0	0.0164444	4.0E-5
735	33555166	6.90413E-10	-0.316683	-0.0531268	-0.46624	-0.0412632	-0.135223	-0.510695	-0.00472887	0.0	0.0164444	4.0E-5
736	33555167	6.90413E-10	-0.316108	-0.0532265	-0.466376	-0.12923	-0.206802	-1.08318	-0.00461676	0.0	0.0164444	4.0E-5
737	33555168	6.90413E-10	-0.305005	0.218746	-0.254883	-0.774482	-1.04448	-0.0708874	-0.0201721	0.0	0.0164444	4.0E-5
738	33555169	6.90413E-10	0.349208	0.228861	0.311236	-0.303971	-0.284836	-0.249751	-0.0167046	0.0	0.0164444	4.0E-5
739	33555170	6.90413E-10	-0.134849	0.401569	0.283253	-0.149984	-0.378232	-0.134894	-0.0114794	0.0	0.0164444	4.0E-5
740	33555171	6.90413E-10	0.177507	0.342392	0.427783	-0.519638	0.0780135	-0.389748	-0.0276013	3.60374E-7	0.0164444	4.0E-5
741	33555172	6.90413E-10	-0.0884968	0.230457	-0.225388	-0.50856	0.763592	-0.262489	-0.00968496	0.0	0.0164444	4.0E-5
742	33555173	6.90413E-10	0.136216	-0.263158	-0.0395214	0.302455	-0.0135738	0.215892	0.00231791	0.0	0.0164444	4.0E-5
743	33555174	6.90413E-10	0.39348	0.30274	0.071438	-0.0932372	-0.203989	0.504398	-0.0179692	0.0	0.0164444	4.0E-5
744	33555175	6.90413E-10	0.279254	0.304776	0.367181	-0.533718	0.324091	-0.372928	-0.0175867	0.0	0.0164444	4.0E-5
745	33555176	6.91491E-10	-0.441658	-0.4836	-0.366026	-0.195579	0.636741	-0.243587	-0.0164129	0.0	0.0164875	4.0E-5
746	33555177	6.91491E-10	-0.262835	-0.470271	0.0309001	-0.515053	-0.45018	0.0634797	-0.00896926	0.0	0.0164875	4.0E-5
747	33555178	6.91491E-10	-0.256506	0.226907	-0.203616	-0.256469	-0.554279	-0.0435504	-0.0194119	0.0	0.0164875	4.0E-5
748	33555179	6.91491E-10	0.338433	-0.0119921	0.103232	0.137434	0.189613	0.626998	-0.00838634	0.0	0.0164875	4.0E-5
749	33555180	6.91491E-10	0.175471	0.143833	-0.00636247	0.233724	0.376334	-0.285357	-0.00410466	0.0	0.0164875	4.0E-5
750	33555181	6.91491E-10	-0.316552	-0.0529204	-0.465767	-0.29879	0.165184	-0.163765	-0.00440357	0.0	0.0164875	4.0E-5
751	33555182	6.91491E-10	-0.0588598	-0.130803	0.11888	-0.030746	0.373569	-0.136139	0.00110413	0.0	0.0164875	4.0E-5
752	33555183	6.91491E-10	0.451965	0.112981	-0.185188	0.615332	-0.0454023	0.793821	-0.00612898	0.0	0.0164875	4.0E-5
753	33555184	6.91491E-10	-0.422048	-0.485302	0.453677	-0.336608	0.44282	0.63475	-0.0108209	0.0	0.0164875	4.0E-5
754	33555185	6.91491E-10	-0.361123	0.168324	-0.237946	0.439185	0.639894	0.722017	-0.0180015	5.35561E-7	0.0164875	4.0E-5
755	33555186	6.91491E-10	-0.0705234	0.15397	-0.438591	0.0208364	0.771603	0.0644199	-0.00714529	0.0	0.0164875	4.0E-5
756	33555187	6.91491E-10	-0.452413	0.180512	0.0759182	-0.617253	0.250165	-0.107633	-0.0148538	0.0	0.0164875	4.0E-5
757	33555188	6.91491E-10	-0.158403	0.248655	0.451737	0.2874	-0.221417	-0.32157	-0.0125927	0.0	0.0164875	4.0E-5
758	33555189	6.91491E-10	0.108629	0.357095	0.456703	0.139781	0.225761	-0.683312	-0.02153	0.0	0.0164875	4.0E-5
759	33555190	6.91491E-10	0.392894	0.305508	0.0702641	-0.7983	-0.74708	0.139198	-0.017997	8.98475E-7	0.0164875	4.0E-5
760	33555191	6.92044E-10	-0.447585	-0.49207	-0.363068	-0.132478	0.611487	-0.0596164	-0.0162033	5.51929E-6	0.016509	4.0E-5
761	33555192	6.92044E-10	-0.335524	0.137497	-0.219877	0.482065	1.87722	1.21428	-0.0151236	0.0	0.016509	4.0E-5
762	33555193	6.92044E-10	-0.314386	0.293969	-0.178949	-0.400296	-0.272487	0.12354	-0.0170868	6.39669E-6	0.016509	4.0E-5
763	33555194	6.92044E-10	0.244236	0.0949885	-0.192146	0.746863	0.852248	-0.351874	-0.00475961	1.38532E-5	0.016509	4.0E-5
764	33555195	6.92044E-10	0.349402	0.229343	0.310999	-0.355824	0.590391	-0.0173424	-0.0167425	0.0	0.016509	4.0E-5
765	33555196	6.92044E-10	0.349067	0.228746	0.311693	0.0463163	1.11544	-0.83478	-0.0164634	0.0	0.016509	4.0E-5
766	33555197	6.92044E-10	-0.361478	0.16765	-0.238281	0.599297	0.172797	0.813957	-0.0183693	3.03532E-5	0.016509	4.0E-5
767	33555198	6.92044E-10	-0.309313	0.159606	-0.242453	-0.124833	1.61596	0.556684	-0.0154572	0.0	0.016509	4.0E-5
768	33555199	6.92044E-10	0.359027	-0.0953472	0.222057	0.53102	0.783464	-0.43016	-0.0094801	0.0	0.016509	4.0E-5
769	33555200	6.92044E-10	-0.122289	0.251501	0.384686	0.343	0.473252	-0.580773	-0.0152391	0.0	0.016509	4.0E-5
770	33555201	6.92044E-10	0.257846	0.361262	-0.492245	-0.0353308	0.0908512	-0.158099	-0.0160063	0.0	0.016509	4.0E-5
771	33555202	6.92605E-10	-0.365831	0.130308	-0.242197	0.045202	1.69387	0.952773	-0.0115723	0.0	0.0165306	4.0E-5
772	33555203	6.92605E-10	-0.287644	0.17078	-0.189352	0.11545	0.449604	-0.207808	-0.018847	3.23407E-6	0.0165306	4.0E-5
773	33555204	6.92605E-10	-0.287842	0.170622	-0.189145	-0.570445	0.063397	-0.928011	-0.0189275	1.29338E-5	0.0165306	4.0E-5
774	33555205	6.92605E-10	0.338322	-0.0118457	0.103148	-0.143538	0.373362	0.653661	-0.00840013	0.0	0.0165306	4.0E-5
